2024-06-19 21:40:06.025097,ACI,-360,5832.0,65003.99,-3.0094439814814815,0.9228254614786917,-0.23225245047656198,down then up
2024-06-19 21:40:17.938445,ACI,-360,5832.0,65006.403,-3.0095556944444444,0.8486809760366917,-0.4554030302465499,down then up
2024-06-19 21:41:31.133916,ACI,-360,5832.0,65016.681,-3.0100315277777776,4.71729402481102,11.189172212701118,down then up
2024-06-19 21:41:36.606154,ACI,-360,5832.0,65016.681,-3.0100315277777776,3.9540546135300865,8.891797521502959,down then up
2024-06-19 21:41:43.636394,ACI,-360,5832.0,65012.912,-3.0098570370370368,0.6422714358643669,-1.0767118361127903,down then up
2024-06-19 21:42:54.965085,ACI,-360,5832.0,64966.25,-3.007696759259259,0.10147271863587734,-2.7024975922649044,down then up
2024-06-19 21:43:04.967199,ACI,-360,5832.0,64963.606,-3.0075743518518516,0.697610351734423,-0.9094593503890522,down then up
2024-06-19 21:43:13.972037,ACI,-360,5832.0,64974.239,-3.0080666203703705,4.242290850378145,9.753026880554762,down then up
2024-06-19 21:43:20.760937,ACI,-360,5832.0,64974.239,-3.0080666203703705,3.6509550804266864,7.974249489532767,down then up
2024-06-19 21:43:26.129682,ACI,-360,5832.0,64974.239,-3.0080666203703705,2.080933345242393,3.2515195146689235,down then up
2024-06-19 21:44:37.408830,ACI,-360,5832.0,64992.714,-3.0089219444444444,4.084737031407573,9.281732946642657,down then up
2024-06-19 21:44:43.590793,ACI,-360,5832.0,64992.714,-3.0089219444444444,1.095093792333123,0.2861297985315766,down then up
2024-06-19 21:44:51.676826,ACI,-360,5832.0,64992.714,-3.0089219444444444,2.935629906691977,5.824159302568442,down then up
2024-06-19 21:45:04.158605,ACI,-360,5832.0,65013.953,-3.0099052314814814,0.9713789105558408,-0.08614676684867417,down then up
2024-06-19 21:45:19.192746,ACI,-360,5832.0,65011.452,-3.0097894444444444,4.367355330051475,10.135030528082668,down then up
2024-06-19 21:45:23.984132,ACI,-360,5832.0,65011.452,-3.0097894444444444,1.085440279710411,0.2571572520027759,down then up
2024-06-19 21:47:42.475976,ACI,-360,5832.0,65069.621,-3.012482453703704,1.208904412342792,0.629320876683944,down then up
2024-06-19 21:48:07.043772,ACI,-360,5832.0,65069.621,-3.012482453703704,2.1808844208901577,3.5573935977836593,down then up
2024-06-19 21:48:16.319883,ACI,-360,5832.0,65058.45,-3.0119652777777777,2.28450809172121,3.868893771288877,down then up
2024-06-19 21:51:09.177959,ECI,-360,7392.0,65007.249,-3.009594861111111,2.236063907381855,3.7200515836613515,down then up
2024-06-19 21:51:14.572017,ECI,-360,7392.0,65007.249,-3.009594861111111,3.7077422310616472,8.149207103816668,down then up
2024-06-19 21:51:28.268904,ECI,-360,7392.0,65007.249,-3.009594861111111,4.912164728017725,11.774030861262293,down then up
2024-06-19 21:51:48.538816,ECI,-360,7392.0,64964.491,-3.007615324074074,4.585368476447395,10.783409172215302,down then up
2024-06-19 21:51:55.322131,ECI,-360,7392.0,64964.491,-3.007615324074074,2.37254707896788,4.128093627716905,down then up
2024-06-19 21:52:01.336319,ECI,-360,7392.0,64964.491,-3.007615324074074,0.47577398670575144,-1.5766701908620413,down then up
2024-06-19 21:52:07.398140,ECI,-360,7392.0,64953.674,-3.007114537037037,4.841235373212575,11.551034730968423,down then up
2024-06-19 21:52:14.825295,ECI,-360,7392.0,64964.491,-3.007615324074074,1.7063170940793093,2.1243301158084003,down then up
2024-06-19 21:52:31.115204,ECI,-360,7392.0,64967.716,-3.0077646296296296,0.509747815663113,-1.4745631796471539,down then up
2024-06-19 21:53:14.919494,ECI,-360,7392.0,64986.066,-3.008614166666667,1.734245530630536,2.2090615052667144,down then up
2024-06-19 21:53:21.416149,ECI,-360,7392.0,64987.975,-3.008702546296296,4.417196314759559,10.281327253411407,down then up
2024-06-19 21:53:59.729523,ECI,-360,7392.0,64952.919,-3.0070795833333333,2.771885450469313,5.3282005621116575,down then up
2024-06-19 21:55:16.120300,ECI,-360,7392.0,64965.173,-3.007646898148148,4.31508077565733,9.970592412016327,down then up
2024-06-19 21:55:31.585539,ECI,-360,7392.0,64965.173,-3.007646898148148,3.624693136723817,7.894150171258121,down then up
2024-06-19 21:56:50.310431,ECI,-360,7392.0,64961.537,-3.007478564814815,3.0417089120537475,6.140395788593022,down then up
2024-06-19 21:56:56.656334,ECI,-360,7392.0,64961.537,-3.007478564814815,0.7804870786255672,-0.6601804057334865,down then up
2024-06-19 21:57:02.803989,ECI,-360,7392.0,64961.537,-3.007478564814815,0.9136898250032351,-0.25957600122818586,down then up
2024-06-21 06:12:42.280171,ACI,1,5811.0,64986.654,1083.1109000000001,1.8333279041134374,-902.5865362194189,down then up
2024-06-21 06:12:50.832039,ACI,1,5811.0,64986.654,1083.1109000000001,2.1435831525734947,-1238.6273776087153,down then up
2024-06-21 06:12:55.474323,ACI,1,5811.0,64986.654,1083.1109000000001,1.7308383577244435,-791.578991389444,down then up
2024-06-21 06:13:01.094988,ACI,1,5811.0,64986.654,1083.1109000000001,0.6941708732619823,331.2468607074284,down then up
2024-06-21 06:13:05.943671,ACI,1,5811.0,64986.654,1083.1109000000001,3.9621911980833224,-3208.381574528106,down then up
2024-06-21 06:13:10.689167,ACI,1,5811.0,64986.654,1083.1109000000001,3.222270390029386,-2406.9652821880795,down then up
2024-06-21 06:13:16.486550,ACI,1,5811.0,64974.69,1082.9115,1.8579929245724989,-929.1304049381915,down then up
2024-06-21 06:13:21.964048,ACI,1,5811.0,64974.69,1082.9115,1.5360266720228524,-580.4694474402751,down then up
